CodLift;DataEvent;Flags;Num;Name
50;2020-02-13 19:18:25.000;16;128;48 - 8 реверсов
50;2020-02-13 19:18:25.000;16;130;Многократный реверс дверей
50;2020-02-13 19:18:25.000;16;164;Аварийная блокировка
50;2020-02-13 19:21:56.000;18;131;Проникновение в МП
50;2020-02-13 19:21:56.000;18;165;Открыто МП
50;2020-02-13 19:29:44.000;16;165;Открыто МП
50;2020-02-13 19:35:42.000;18;165;Открыто МП
50;2020-02-13 19:37:52.000;16;165;Открыто МП
50;2020-02-13 19:54:44.000;16;131;Проникновение в МП
150;2020-02-13 22:43:50.000;18;213;Нет связи
150;2020-02-13 22:48:04.000;16;213;Нет связи
50;2020-02-14 11:29:25.000;18;130;Многократный реверс дверей
50;2020-02-14 11:29:25.000;18;164;Аварийная блокировка
50;2020-02-14 11:29:26.000;2;41;Кабина на 16 этаже
50;2020-02-14 11:29:32.000;18;128;48 - 8 реверсов
50;2020-02-14 11:49:41.000;16;128;48 - 8 реверсов
50;2020-02-14 11:49:47.000;18;128;48 - 8 реверсов
50;2020-02-14 12:06:47.000;16;128;48 - 8 реверсов
50;2020-02-14 12:06:47.000;16;164;Аварийная блокировка
50;2020-02-14 12:06:53.000;18;164;Аварийная блокировка
50;2020-02-14 12:06:59.000;16;130;Многократный реверс дверей
50;2020-02-14 12:06:59.000;16;164;Аварийная блокировка
150;2020-02-14 15:01:25.000;18;144;Не закрыта дверь кабины
150;2020-02-14 15:01:25.000;2;41;Кабина на 17 этаже
150;2020-02-14 15:02:09.000;16;144;Не закрыта дверь кабины
50;2020-02-14 18:49:15.000;18;164;Аварийная блокировка
50;2020-02-14 18:49:22.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-14 18:50:34.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-14 18:50:34.000;16;164;Аварийная блокировка
50;2020-02-15 10:30:27.000;18;164;Аварийная блокировка
50;2020-02-15 10:30:34.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-15 10:31:10.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-15 10:31:10.000;16;164;Аварийная блокировка
150;2020-02-15 14:34:24.000;18;144;Не закрыта дверь кабины
150;2020-02-15 14:34:24.000;2;41;Кабина на 2 этаже
150;2020-02-15 14:34:34.000;16;144;Не закрыта дверь кабины
150;2020-02-15 14:54:13.000;18;161;Авария привода дверей
150;2020-02-15 14:54:13.000;2;41;Кабина на 14 этаже
150;2020-02-15 14:54:26.000;16;161;Авария привода дверей
150;2020-02-15 17:26:46.000;18;144;Не закрыта дверь кабины
150;2020-02-15 17:26:46.000;2;41;Кабина на 24 этаже
150;2020-02-15 17:27:36.000;16;144;Не закрыта дверь кабины
150;2020-02-15 17:35:12.000;18;144;Не закрыта дверь кабины
150;2020-02-15 17:35:12.000;2;41;Кабина на 2 этаже
150;2020-02-15 17:35:13.000;16;144;Не закрыта дверь кабины
150;2020-02-15 17:37:57.000;18;144;Не закрыта дверь кабины
150;2020-02-15 17:37:57.000;2;41;Кабина на 24 этаже
150;2020-02-15 17:38:47.000;16;144;Не закрыта дверь кабины
150;2020-02-16 02:14:14.000;18;213;Нет связи
150;2020-02-16 02:14:24.000;16;213;Нет связи
150;2020-02-16 03:03:14.000;18;213;Нет связи
150;2020-02-16 03:08:30.000;16;213;Нет связи
150;2020-02-16 10:37:21.000;18;144;Не закрыта дверь кабины
150;2020-02-16 10:37:21.000;2;41;Кабина на 2 этаже
150;2020-02-16 10:38:31.000;16;144;Не закрыта дверь кабины
150;2020-02-16 15:02:58.000;18;144;Не закрыта дверь кабины
150;2020-02-16 15:02:58.000;2;41;Кабина на 2 этаже
150;2020-02-16 15:06:22.000;16;144;Не закрыта дверь кабины
150;2020-02-16 15:08:56.000;18;144;Не закрыта дверь кабины
150;2020-02-16 15:08:56.000;2;41;Кабина на 6 этаже
150;2020-02-16 15:11:39.000;16;144;Не закрыта дверь кабины
100;2020-02-16 15:53:57.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-16 15:54:01.000;16;133;Зажата кнопка СТОП в кабине лифта
150;2020-02-16 16:40:28.000;18;144;Не закрыта дверь кабины
150;2020-02-16 16:40:28.000;2;41;Кабина на 8 этаже
150;2020-02-16 16:45:17.000;16;144;Не закрыта дверь кабины
150;2020-02-16 16:47:31.000;18;144;Не закрыта дверь кабины
150;2020-02-16 16:47:31.000;2;41;Кабина на 4 этаже
150;2020-02-16 16:51:51.000;16;144;Не закрыта дверь кабины
150;2020-02-16 17:00:29.000;18;144;Не закрыта дверь кабины
150;2020-02-16 17:00:29.000;2;41;Кабина на 25 этаже
150;2020-02-16 17:01:42.000;16;144;Не закрыта дверь кабины
50;2020-02-16 19:16:54.000;18;144;Не закрыта дверь кабины
50;2020-02-16 19:16:54.000;2;41;Кабина на 16 этаже
50;2020-02-16 19:17:12.000;16;144;Не закрыта дверь кабины
50;2020-02-16 20:06:40.000;18;144;Не закрыта дверь кабины
50;2020-02-16 20:06:40.000;2;41;Кабина на 4 этаже
50;2020-02-16 20:06:47.000;16;144;Не закрыта дверь кабины
150;2020-02-17 05:14:54.000;18;213;Нет связи
150;2020-02-17 05:19:48.000;16;213;Нет связи
100;2020-02-17 13:40:51.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-17 13:42:36.000;18;144;Не закрыта дверь кабины
100;2020-02-17 13:42:37.000;2;41;Кабина на 2 этаже
100;2020-02-17 13:44:00.000;16;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-17 13:44:18.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-17 13:45:31.000;16;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-17 13:45:41.000;16;144;Не закрыта дверь кабины
100;2020-02-17 13:47:35.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-17 13:49:11.000;16;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-17 13:49:20.000;18;144;Не закрыта дверь кабины
100;2020-02-17 13:49:20.000;2;41;Кабина на 2 этаже
100;2020-02-17 14:00:45.000;16;144;Не закрыта дверь кабины
150;2020-02-17 15:17:42.000;18;144;Не закрыта дверь кабины
150;2020-02-17 15:17:42.000;2;41;Кабина на 2 этаже
150;2020-02-17 15:21:57.000;16;144;Не закрыта дверь кабины
150;2020-02-17 15:24:45.000;18;144;Не закрыта дверь кабины
150;2020-02-17 15:24:46.000;2;41;Кабина на 14 этаже
150;2020-02-17 15:25:19.000;16;144;Не закрыта дверь кабины
150;2020-02-18 07:36:34.000;18;213;Нет связи
150;2020-02-18 07:41:16.000;16;213;Нет связи
50;2020-02-18 18:25:28.000;18;164;Аварийная блокировка
50;2020-02-18 18:25:35.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-18 18:25:53.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-18 18:25:53.000;16;164;Аварийная блокировка
150;2020-02-19 09:53:26.000;18;213;Нет связи
150;2020-02-19 09:57:34.000;16;213;Нет связи
50;2020-02-19 11:00:11.000;18;144;Не закрыта дверь кабины
50;2020-02-19 11:00:12.000;2;41;Кабина на 1 этаже
50;2020-02-19 11:00:44.000;16;144;Не закрыта дверь кабины
50;2020-02-19 11:03:18.000;18;130;Многократный реверс дверей
50;2020-02-19 11:03:18.000;2;41;Кабина на 1 этаже
50;2020-02-19 11:03:39.000;18;164;Аварийная блокировка
50;2020-02-19 11:03:40.000;18;128;48 - 8 реверсов
50;2020-02-19 11:08:25.000;16;128;48 - 8 реверсов
50;2020-02-19 11:08:47.000;16;164;Аварийная блокировка
50;2020-02-19 11:09:04.000;18;164;Аварийная блокировка
50;2020-02-19 11:09:56.000;18;128;48 - 8 реверсов
50;2020-02-19 11:11:58.000;16;128;48 - 8 реверсов
50;2020-02-19 11:11:58.000;16;164;Аварийная блокировка
50;2020-02-19 11:12:17.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-19 11:12:17.000;18;178;Отсутствует обмен с MCS
50;2020-02-19 11:13:00.000;16;130;Многократный реверс дверей
50;2020-02-19 11:13:00.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-19 11:13:00.000;16;178;Отсутствует обмен с MCS
50;2020-02-19 11:15:16.000;18;130;Многократный реверс дверей
50;2020-02-19 11:15:16.000;18;164;Аварийная блокировка
50;2020-02-19 11:15:17.000;2;41;Кабина на 1 этаже
50;2020-02-19 11:15:24.000;18;128;48 - 8 реверсов
50;2020-02-19 11:15:44.000;16;128;48 - 8 реверсов
50;2020-02-19 11:15:44.000;16;164;Аварийная блокировка
50;2020-02-19 11:15:49.000;18;164;Аварийная блокировка
50;2020-02-19 11:15:56.000;18;128;48 - 8 реверсов
50;2020-02-19 11:23:41.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-19 11:23:41.000;18;178;Отсутствует обмен с MCS
50;2020-02-19 11:23:41.000;16;128;48 - 8 реверсов
50;2020-02-19 11:23:41.000;16;164;Аварийная блокировка
50;2020-02-19 11:26:00.000;16;130;Многократный реверс дверей
50;2020-02-19 11:26:00.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-19 11:26:00.000;16;178;Отсутствует обмен с MCS
50;2020-02-19 11:28:27.000;18;130;Многократный реверс дверей
50;2020-02-19 11:28:27.000;18;164;Аварийная блокировка
50;2020-02-19 11:28:27.000;2;41;Кабина на 1 этаже
50;2020-02-19 11:28:34.000;18;128;48 - 8 реверсов
50;2020-02-19 11:38:18.000;16;128;48 - 8 реверсов
50;2020-02-19 11:38:18.000;16;164;Аварийная блокировка
50;2020-02-19 11:38:24.000;18;164;Аварийная блокировка
50;2020-02-19 11:38:31.000;18;128;48 - 8 реверсов
50;2020-02-19 11:38:43.000;16;128;48 - 8 реверсов
50;2020-02-19 11:38:43.000;16;164;Аварийная блокировка
50;2020-02-19 11:38:55.000;18;164;Аварийная блокировка
50;2020-02-19 11:39:01.000;18;128;48 - 8 реверсов
50;2020-02-19 11:39:08.000;16;128;48 - 8 реверсов
50;2020-02-19 11:39:14.000;18;128;48 - 8 реверсов
50;2020-02-19 11:49:30.000;16;128;48 - 8 реверсов
50;2020-02-19 11:49:30.000;16;164;Аварийная блокировка
50;2020-02-19 11:49:36.000;18;164;Аварийная блокировка
50;2020-02-19 11:49:43.000;18;128;48 - 8 реверсов
50;2020-02-19 11:53:41.000;16;128;48 - 8 реверсов
50;2020-02-19 11:53:54.000;18;128;48 - 8 реверсов
50;2020-02-19 11:59:44.000;16;128;48 - 8 реверсов
50;2020-02-19 11:59:44.000;16;164;Аварийная блокировка
50;2020-02-19 11:59:50.000;18;164;Аварийная блокировка
50;2020-02-19 11:59:57.000;18;128;48 - 8 реверсов
50;2020-02-19 12:04:28.000;16;128;48 - 8 реверсов
50;2020-02-19 12:04:28.000;16;164;Аварийная блокировка
50;2020-02-19 12:04:35.000;18;164;Аварийная блокировка
50;2020-02-19 12:04:42.000;16;164;Аварийная блокировка
50;2020-02-19 12:04:55.000;18;164;Аварийная блокировка
50;2020-02-19 12:05:03.000;18;128;48 - 8 реверсов
50;2020-02-19 12:12:14.000;16;128;48 - 8 реверсов
50;2020-02-19 12:12:20.000;18;128;48 - 8 реверсов
50;2020-02-19 12:22:42.000;16;128;48 - 8 реверсов
50;2020-02-19 12:22:48.000;18;128;48 - 8 реверсов
50;2020-02-19 12:27:42.000;16;128;48 - 8 реверсов
50;2020-02-19 12:27:42.000;16;164;Аварийная блокировка
50;2020-02-19 12:27:48.000;18;164;Аварийная блокировка
50;2020-02-19 12:27:54.000;18;128;48 - 8 реверсов
50;2020-02-19 12:30:00.000;16;128;48 - 8 реверсов
50;2020-02-19 12:30:00.000;16;164;Аварийная блокировка
50;2020-02-19 12:30:06.000;18;164;Аварийная блокировка
50;2020-02-19 12:30:12.000;18;128;48 - 8 реверсов
50;2020-02-19 12:39:28.000;16;128;48 - 8 реверсов
50;2020-02-19 12:39:28.000;16;164;Аварийная блокировка
50;2020-02-19 12:39:34.000;18;164;Аварийная блокировка
50;2020-02-19 12:39:48.000;18;128;48 - 8 реверсов
50;2020-02-19 12:44:05.000;16;128;48 - 8 реверсов
50;2020-02-19 12:44:05.000;16;164;Аварийная блокировка
50;2020-02-19 12:44:11.000;18;164;Аварийная блокировка
50;2020-02-19 12:44:17.000;16;164;Аварийная блокировка
50;2020-02-19 12:44:34.000;18;164;Аварийная блокировка
50;2020-02-19 12:44:34.000;18;128;48 - 8 реверсов
50;2020-02-19 12:44:41.000;16;128;48 - 8 реверсов
50;2020-02-19 12:44:47.000;18;128;48 - 8 реверсов
50;2020-02-19 12:44:54.000;16;128;48 - 8 реверсов
50;2020-02-19 12:44:54.000;16;164;Аварийная блокировка
50;2020-02-19 12:45:00.000;16;130;Многократный реверс дверей
150;2020-02-19 15:16:28.000;18;144;Не закрыта дверь кабины
150;2020-02-19 15:16:28.000;2;41;Кабина на 2 этаже
150;2020-02-19 15:18:15.000;16;144;Не закрыта дверь кабины
150;2020-02-19 15:20:56.000;18;144;Не закрыта дверь кабины
150;2020-02-19 15:20:57.000;2;41;Кабина на 22 этаже
150;2020-02-19 15:21:51.000;16;144;Не закрыта дверь кабины
50;2020-02-19 15:53:17.000;18;162;Проникновение в шахту
50;2020-02-19 15:53:17.000;18;164;Аварийная блокировка
50;2020-02-19 15:53:17.000;18;128;44 - Охрана шахты
50;2020-02-19 15:59:15.000;16;128;44 - Охрана шахты
50;2020-02-19 15:59:15.000;16;162;Проникновение в шахту
50;2020-02-19 15:59:15.000;16;164;Аварийная блокировка
150;2020-02-20 07:10:59.000;18;161;Авария привода дверей
150;2020-02-20 07:10:59.000;2;41;Кабина на 1 этаже
150;2020-02-20 07:11:07.000;16;161;Авария привода дверей
150;2020-02-20 10:54:18.000;18;144;Не закрыта дверь кабины
150;2020-02-20 10:54:18.000;2;41;Кабина на 4 этаже
150;2020-02-20 10:54:43.000;16;144;Не закрыта дверь кабины
150;2020-02-20 11:03:47.000;18;144;Не закрыта дверь кабины
150;2020-02-20 11:03:47.000;2;41;Кабина на 2 этаже
150;2020-02-20 11:04:51.000;16;144;Не закрыта дверь кабины
150;2020-02-20 12:09:06.000;18;213;Нет связи
150;2020-02-20 12:13:42.000;16;213;Нет связи
50;2020-02-20 12:19:41.000;18;131;Проникновение в МП
50;2020-02-20 12:19:41.000;18;165;Открыто МП
50;2020-02-20 12:33:29.000;16;165;Открыто МП
50;2020-02-20 12:43:52.000;18;144;Не закрыта дверь кабины
50;2020-02-20 12:43:53.000;2;41;Кабина на 2 этаже
50;2020-02-20 12:44:02.000;16;144;Не закрыта дверь кабины
50;2020-02-20 12:47:04.000;18;148;Вызов диспетчера из кабины
50;2020-02-20 12:47:34.000;16;148;Вызов диспетчера
50;2020-02-20 12:51:40.000;18;165;Открыто МП
50;2020-02-20 12:53:05.000;16;131;Проникновение в МП
50;2020-02-20 12:53:05.000;18;128;22 - Режим погрузки
50;2020-02-20 12:53:11.000;16;128;22 - Режим погрузки
50;2020-02-20 12:53:17.000;18;128;22 - Режим погрузки
50;2020-02-20 12:53:32.000;16;128;22 - Режим погрузки
50;2020-02-20 12:55:10.000;18;128;8 - Режим МП1
50;2020-02-20 13:01:15.000;16;128;8 - Режим МП1
50;2020-02-20 13:01:22.000;18;128;8 - Режим МП1
50;2020-02-20 13:01:29.000;18;160;Авария главного привода по УКСЛ
50;2020-02-20 13:01:29.000;18;164;Аварийная блокировка
50;2020-02-20 13:01:29.000;16;128;8 - Режим МП1
50;2020-02-20 13:01:41.000;16;164;Аварийная блокировка
50;2020-02-20 13:01:48.000;18;128;8 - Режим МП1
50;2020-02-20 13:02:36.000;16;128;8 - Режим МП1
50;2020-02-20 13:02:42.000;18;149;Несанкционированое движение кабины
50;2020-02-20 13:02:49.000;18;128;8 - Режим МП1
50;2020-02-20 13:02:56.000;16;128;8 - Режим МП1
50;2020-02-20 13:03:03.000;18;164;Аварийная блокировка
50;2020-02-20 13:03:16.000;18;162;Проникновение в шахту
50;2020-02-20 13:03:16.000;16;164;Аварийная блокировка
50;2020-02-20 13:03:30.000;18;128;8 - Режим МП1
50;2020-02-20 13:04:20.000;18;164;Аварийная блокировка
50;2020-02-20 13:04:20.000;16;128;8 - Режим МП1
50;2020-02-20 13:04:34.000;18;128;44 - Охрана шахты
50;2020-02-20 13:04:41.000;16;128;44 - Охрана шахты
50;2020-02-20 13:04:41.000;16;164;Аварийная блокировка
50;2020-02-20 13:04:48.000;18;128;10 - Режим МП2
50;2020-02-20 13:05:09.000;16;128;10 - Режим МП2
50;2020-02-20 13:05:15.000;18;145;Разрыв цепи безопасности
50;2020-02-20 13:05:15.000;18;164;Аварийная блокировка
50;2020-02-20 13:05:28.000;18;128;43 - Неисправна цепь блокировок
50;2020-02-20 13:06:58.000;16;128;43 - Неисправна цепь блокировок
50;2020-02-20 13:06:58.000;16;145;Разрыв цепи безопасности
50;2020-02-20 13:06:58.000;16;164;Аварийная блокировка
50;2020-02-20 13:07:04.000;18;128;14 - Режим ревизии
50;2020-02-20 13:07:11.000;16;165;Открыто МП
50;2020-02-20 13:08:04.000;16;128;14 - Режим ревизии
50;2020-02-20 13:08:17.000;18;128;14 - Режим ревизии
50;2020-02-20 13:08:23.000;16;128;14 - Режим ревизии
50;2020-02-20 13:08:29.000;18;128;14 - Режим ревизии
50;2020-02-20 13:08:53.000;18;145;Разрыв цепи безопасности
50;2020-02-20 13:08:53.000;18;164;Аварийная блокировка
50;2020-02-20 13:08:53.000;16;128;14 - Режим ревизии
50;2020-02-20 13:09:00.000;16;145;Разрыв цепи безопасности
50;2020-02-20 13:09:00.000;16;164;Аварийная блокировка
50;2020-02-20 13:09:06.000;18;128;14 - Режим ревизии
50;2020-02-20 13:14:43.000;16;128;14 - Режим ревизии
50;2020-02-20 13:14:55.000;18;128;14 - Режим ревизии
50;2020-02-20 13:18:30.000;16;128;14 - Режим ревизии
50;2020-02-20 13:18:36.000;18;145;Разрыв цепи безопасности
50;2020-02-20 13:18:36.000;18;164;Аварийная блокировка
50;2020-02-20 13:18:36.000;18;128;43 - Неисправна цепь блокировок
50;2020-02-20 13:18:55.000;16;128;43 - Неисправна цепь блокировок
50;2020-02-20 13:18:55.000;16;145;Разрыв цепи безопасности
50;2020-02-20 13:18:55.000;16;164;Аварийная блокировка
50;2020-02-20 13:19:01.000;18;164;Аварийная блокировка
50;2020-02-20 13:19:01.000;18;177;Не сработал датчик ДК
50;2020-02-20 13:19:08.000;16;164;Аварийная блокировка
50;2020-02-20 13:19:14.000;18;128;6 - Ревизия без КБР
50;2020-02-20 13:20:52.000;18;165;Открыто МП
50;2020-02-20 13:21:16.000;16;128;6 - Ревизия без КБР
50;2020-02-20 13:21:34.000;16;165;Открыто МП
50;2020-02-20 13:30:37.000;16;149;Несанкционированое движение кабины
50;2020-02-20 13:30:37.000;16;160;Авария главного привода по УКСЛ
50;2020-02-20 13:30:37.000;16;162;Проникновение в шахту
50;2020-02-20 13:30:37.000;16;177;Не сработал датчик ДК
150;2020-02-20 14:52:38.000;18;144;Не закрыта дверь кабины
150;2020-02-20 14:52:38.000;2;41;Кабина на 2 этаже
150;2020-02-20 14:56:26.000;16;144;Не закрыта дверь кабины
150;2020-02-20 14:58:37.000;18;144;Не закрыта дверь кабины
150;2020-02-20 14:58:38.000;2;41;Кабина на 4 этаже
150;2020-02-20 15:14:49.000;16;144;Не закрыта дверь кабины
150;2020-02-20 15:17:02.000;18;144;Не закрыта дверь кабины
150;2020-02-20 15:17:02.000;2;41;Кабина на 2 этаже
150;2020-02-20 15:20:58.000;16;144;Не закрыта дверь кабины
150;2020-02-20 15:23:27.000;18;144;Не закрыта дверь кабины
150;2020-02-20 15:23:27.000;2;41;Кабина на 2 этаже
150;2020-02-20 15:30:31.000;16;144;Не закрыта дверь кабины
150;2020-02-20 15:32:41.000;18;144;Не закрыта дверь кабины
150;2020-02-20 15:32:41.000;2;41;Кабина на 4 этаже
150;2020-02-20 15:44:38.000;16;144;Не закрыта дверь кабины
150;2020-02-20 15:46:48.000;18;144;Не закрыта дверь кабины
150;2020-02-20 15:46:48.000;2;41;Кабина на 2 этаже
150;2020-02-20 15:56:09.000;16;144;Не закрыта дверь кабины
150;2020-02-20 15:58:19.000;18;144;Не закрыта дверь кабины
150;2020-02-20 15:58:19.000;2;41;Кабина на 4 этаже
150;2020-02-20 16:08:00.000;16;144;Не закрыта дверь кабины
50;2020-02-20 17:18:31.000;18;164;Аварийная блокировка
50;2020-02-20 17:18:37.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-20 17:18:44.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-20 17:18:44.000;16;164;Аварийная блокировка
100;2020-02-20 18:21:46.000;18;130;Многократный реверс дверей
100;2020-02-20 18:21:47.000;2;41;Кабина на 1 этаже
100;2020-02-20 18:21:56.000;16;130;Многократный реверс дверей
50;2020-02-21 07:11:02.000;18;164;Аварийная блокировка
50;2020-02-21 07:11:03.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-21 07:11:15.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-21 07:11:15.000;16;164;Аварийная блокировка
100;2020-02-21 07:24:54.000;18;129;Рестарт блока
100;2020-02-21 07:24:54.000;2;8;Рестарт ЛБ - код рестарта 0xF2
100;2020-02-21 07:24:59.000;16;129;Рестарт блока
50;2020-02-21 10:38:15.000;18;144;Не закрыта дверь кабины
50;2020-02-21 10:38:16.000;2;41;Кабина на 8 этаже
50;2020-02-21 10:38:28.000;16;144;Не закрыта дверь кабины
150;2020-02-21 13:08:34.000;18;144;Не закрыта дверь кабины
150;2020-02-21 13:08:36.000;2;41;Кабина на 4 этаже
150;2020-02-21 13:09:58.000;16;144;Не закрыта дверь кабины
50;2020-02-21 14:11:40.000;18;128;58 - Нажата кнопка <ОТМЕНА>
50;2020-02-21 14:11:53.000;16;128;58 - Нажата кнопка <ОТМЕНА>
50;2020-02-21 14:12:11.000;18;128;22 - Режим погрузки
50;2020-02-21 14:12:17.000;16;128;22 - Режим погрузки
150;2020-02-21 14:20:06.000;18;213;Нет связи
150;2020-02-21 14:24:20.000;16;213;Нет связи
100;2020-02-21 16:14:57.000;18;129;Рестарт блока
100;2020-02-21 16:14:58.000;2;8;Рестарт ЛБ - код рестарта 0xF2
100;2020-02-21 16:15:02.000;16;129;Рестарт блока
150;2020-02-22 09:45:32.000;18;144;Не закрыта дверь кабины
150;2020-02-22 09:45:32.000;2;41;Кабина на 11 этаже
150;2020-02-22 09:46:45.000;16;144;Не закрыта дверь кабины
100;2020-02-22 09:53:43.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-22 09:53:47.000;16;133;Зажата кнопка СТОП в кабине лифта
50;2020-02-22 10:11:44.000;18;164;Аварийная блокировка
50;2020-02-22 10:11:50.000;16;164;Аварийная блокировка
150;2020-02-22 11:02:26.000;18;144;Не закрыта дверь кабины
150;2020-02-22 11:02:26.000;2;41;Кабина на 2 этаже
150;2020-02-22 11:03:09.000;16;144;Не закрыта дверь кабины
150;2020-02-22 11:05:56.000;18;144;Не закрыта дверь кабины
150;2020-02-22 11:05:56.000;2;41;Кабина на 25 этаже
150;2020-02-22 11:07:34.000;16;144;Не закрыта дверь кабины
150;2020-02-22 11:13:18.000;18;144;Не закрыта дверь кабины
150;2020-02-22 11:13:19.000;2;41;Кабина на 25 этаже
150;2020-02-22 11:16:20.000;16;144;Не закрыта дверь кабины
150;2020-02-22 11:22:09.000;18;144;Не закрыта дверь кабины
150;2020-02-22 11:22:10.000;2;41;Кабина на 25 этаже
150;2020-02-22 11:25:11.000;16;144;Не закрыта дверь кабины
150;2020-02-22 11:30:59.000;18;144;Не закрыта дверь кабины
150;2020-02-22 11:30:59.000;2;41;Кабина на 25 этаже
50;2020-02-22 15:43:22.000;18;164;Аварийная блокировка
50;2020-02-22 15:43:29.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-22 15:44:02.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-22 15:44:02.000;16;164;Аварийная блокировка
50;2020-02-22 15:44:44.000;18;164;Аварийная блокировка
50;2020-02-22 15:44:50.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-22 15:45:26.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-22 15:45:26.000;16;164;Аварийная блокировка
50;2020-02-22 18:36:38.000;18;144;Не закрыта дверь кабины
50;2020-02-22 18:36:39.000;2;41;Кабина на 7 этаже
50;2020-02-22 18:37:27.000;16;144;Не закрыта дверь кабины
50;2020-02-22 18:42:37.000;18;162;Проникновение в шахту
50;2020-02-22 18:42:37.000;18;164;Аварийная блокировка
50;2020-02-22 18:42:44.000;18;128;44 - Охрана шахты
50;2020-02-22 18:43:03.000;18;148;Вызов диспетчера из кабины
50;2020-02-22 18:47:19.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-22 18:47:19.000;18;178;Отсутствует обмен с MCS
50;2020-02-22 18:47:19.000;16;128;44 - Охрана шахты
50;2020-02-22 18:47:19.000;16;148;Вызов диспетчера
50;2020-02-22 18:47:19.000;16;164;Аварийная блокировка
50;2020-02-22 18:48:09.000;18;164;Аварийная блокировка
50;2020-02-22 18:48:09.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-22 18:48:09.000;16;178;Отсутствует обмен с MCS
50;2020-02-22 18:48:10.000;18;128;44 - Охрана шахты
50;2020-02-22 18:56:04.000;18;148;Вызов диспетчера из кабины
50;2020-02-22 18:58:00.000;16;148;Вызов диспетчера
50;2020-02-22 19:30:15.000;18;165;Открыто МП
50;2020-02-22 19:30:31.000;16;164;Аварийная блокировка
50;2020-02-22 19:31:07.000;16;128;44 - Охрана шахты
50;2020-02-22 19:31:14.000;18;128;8 - Режим МП1
50;2020-02-22 19:31:32.000;16;128;8 - Режим МП1
50;2020-02-22 19:32:08.000;18;164;Аварийная блокировка
50;2020-02-22 19:32:14.000;18;128;44 - Охрана шахты
50;2020-02-22 19:32:26.000;16;128;44 - Охрана шахты
50;2020-02-22 19:32:26.000;16;164;Аварийная блокировка
50;2020-02-22 19:33:21.000;18;128;6 - Ревизия без КБР
50;2020-02-22 19:33:35.000;16;165;Открыто МП
50;2020-02-22 19:36:27.000;16;128;6 - Ревизия без КБР
50;2020-02-22 19:36:33.000;18;128;14 - Режим ревизии
50;2020-02-22 19:37:16.000;16;128;14 - Режим ревизии
50;2020-02-22 19:37:22.000;18;145;Разрыв цепи безопасности
50;2020-02-22 19:37:22.000;18;164;Аварийная блокировка
50;2020-02-22 19:37:22.000;2;41;Кабина стоит
50;2020-02-22 19:37:29.000;18;128;43 - Неисправна цепь блокировок
50;2020-02-22 19:42:18.000;16;128;43 - Неисправна цепь блокировок
50;2020-02-22 19:42:18.000;16;145;Разрыв цепи безопасности
50;2020-02-22 19:42:18.000;16;164;Аварийная блокировка
50;2020-02-22 19:42:25.000;18;128;6 - Ревизия без КБР
50;2020-02-22 19:43:20.000;18;145;Разрыв цепи безопасности
50;2020-02-22 19:43:20.000;18;164;Аварийная блокировка
50;2020-02-22 19:43:20.000;16;128;6 - Ревизия без КБР
50;2020-02-22 19:43:21.000;2;41;Кабина стоит
50;2020-02-22 19:43:27.000;16;145;Разрыв цепи безопасности
50;2020-02-22 19:43:27.000;16;164;Аварийная блокировка
50;2020-02-22 19:43:40.000;18;128;14 - Режим ревизии
50;2020-02-22 19:44:47.000;18;164;Аварийная блокировка
50;2020-02-22 19:44:47.000;16;128;14 - Режим ревизии
50;2020-02-22 19:44:53.000;18;145;Разрыв цепи безопасности
